Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
boat,90,58.145141154269794,0.9994012025036814,-106.0,11000,136584,Yes
boat,90,57.77904531118804,0.999388777365365,-93.0,12000,136584,Yes
boat,90,57.57098080080861,0.9993524958949525,-90.0,13000,136584,Yes
boat,90,57.423369601290865,0.9993117779092093,-98.0,14000,136584,Yes
boat,90,57.280883475211354,0.9992790759330246,-54.0,15000,136584,Yes
lake,50,68.54860887414692,0.9998899018876055,-46.0,1000,55635,Yes
lake,50,65.50017284088703,0.9997959865777132,38.0,2000,55635,Yes
lake,50,63.714020981508156,0.9997209962746504,-5.0,3000,55635,Yes
lake,50,62.45475818109051,0.9996675134629768,-59.0,4000,55635,Yes
lake,50,61.4700826195432,0.9996296791394019,-62.0,5000,55635,Yes
lake,50,60.70222330273775,0.9996006670076092,-115.0,6000,55635,Yes
lake,50,60.05587779474613,0.9995786708304196,-164.0,7000,55635,Yes
lake,50,59.468512694705524,0.9995605528503598,-148.0,8000,55635,Yes
lake,50,58.953407084692415,0.9995461621525371,-163.0,9000,55635,Yes
lake,50,58.51155776521847,0.9995377823173472,-141.0,10000,55635,Yes
lake,50,58.299096424304906,0.9995079641551156,-247.0,11000,55635,Yes
lake,50,58.13833155624081,0.9994810543317799,-144.0,12000,55635,Yes
lake,50,57.96492903210421,0.9994609438012786,-142.0,13000,55635,Yes
lake,50,57.816638828760304,0.9994472460979826,-130.0,14000,55635,Yes
lake,50,57.652865946872296,0.9994349928938308,-119.0,15000,55635,Yes
lake,60,68.38396166458274,0.9998794621483167,-36.0,1000,64782,Yes
lake,60,65.48212983687476,0.999779377562598,-91.0,2000,64782,Yes
lake,60,63.71581893012379,0.9996962179187557,-31.0,3000,64782,Yes
lake,60,62.48987288424722,0.9996323209672049,-29.0,4000,64782,Yes
lake,60,61.561463182306255,0.9995871937628992,-77.0,5000,64782,Yes
lake,60,60.80097215254628,0.9995539386353478,-82.0,6000,64782,Yes
lake,60,60.1537518511375,0.9995296621329065,-83.0,7000,64782,Yes
lake,60,59.57624169060292,0.9995086767615314,-82.0,8000,64782,Yes
lake,60,59.06946932630326,0.9994945878498473,-86.0,9000,64782,Yes
lake,60,58.6155152216952,0.9994823517139692,-86.0,10000,64782,Yes
lake,60,58.24739612770447,0.9994659565673573,-69.0,11000,64782,Yes
lake,60,58.08603908104752,0.9994291257399217,-165.0,12000,64782,Yes
lake,60,57.92888120008628,0.9994004535231253,-95.0,13000,64782,Yes
lake,60,57.75983747871968,0.9993760615102091,-103.0,14000,64782,Yes
lake,60,57.61459796293,0.9993600182517601,-97.0,15000,64782,Yes
lake,70,68.5249613674918,0.9998714417600663,-30.0,1000,77118,Yes
lake,70,65.53192960385704,0.9997607244380999,20.0,2000,77118,Yes
lake,70,63.71042731575156,0.9996654596388014,97.0,3000,77118,Yes
lake,70,62.436413669440896,0.9995887352223719,71.0,4000,77118,Yes
lake,70,61.498410560520384,0.9995345969809564,32.0,5000,77118,Yes
lake,70,60.75101418072545,0.9994920413263675,-3.0,6000,77118,Yes
lake,70,60.07242630657765,0.9994597823624387,66.0,7000,77118,Yes
lake,70,59.50677876820873,0.9994364784570074,188.0,8000,77118,Yes
lake,70,58.99666887528372,0.999418411518442,157.0,9000,77118,Yes
lake,70,58.54332249183869,0.9994040310172013,53.0,10000,77118,Yes
lake,70,58.13053854445252,0.9993936337119955,68.0,11000,77118,Yes
lake,70,57.87013454996594,0.9993656569225198,35.0,12000,77118,Yes
lake,70,57.7237861794149,0.9993272291852507,52.0,13000,77118,Yes
lake,70,57.57841448172847,0.9992956419544828,29.0,14000,77118,Yes
lake,70,57.43083667018227,0.9992711776868253,-133.0,15000,77118,Yes
