Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
baboon_rgb,90,57.4692192979557,0.9999302098762743,11.0,5000,219996,Yes
baboon_rgb,90,56.69744064920555,0.9999056814693336,-19.0,6000,219996,Yes
baboon_rgb,90,56.02292249024991,0.9998702960401677,11.0,7000,219996,Yes
baboon_rgb,90,55.453952688357106,0.9998212759684068,7.0,8000,219996,Yes
baboon_rgb,90,54.95981468183456,0.9997532543707808,-8.0,9000,219996,Yes
baboon_rgb,90,54.49829017544224,0.999646174621791,-15.0,10000,219996,Yes
baboon_rgb,90,54.1015260994829,0.9995186224550194,-4.0,11000,219996,Yes
baboon_rgb,90,53.76822521547812,0.9993907421430388,-46.0,12000,219996,Yes
baboon_rgb,90,53.59854759364591,0.9993860346707333,-35.0,13000,219996,Yes
baboon_rgb,90,53.419264913753864,0.9993795143107034,2.0,14000,219996,Yes
baboon_rgb,90,53.260456522624395,0.9993727025963144,-1.0,15000,219996,Yes
peppers_rgb,50,53.68517600362971,0.9994998078757583,-16.0,1000,36081,Yes
peppers_rgb,50,50.641020963956215,0.9987254794151748,-22.0,2000,36081,Yes
peppers_rgb,50,48.96595889911807,0.9978062104442961,21.0,3000,36081,Yes
peppers_rgb,50,47.83042261016383,0.9965468200404772,0.0,4000,36081,Yes
peppers_rgb,50,46.99776201040302,0.9949564787973597,50.0,5000,36081,Yes
peppers_rgb,50,46.36356702317684,0.9932554523388409,115.0,6000,36081,Yes
peppers_rgb,50,45.8217929784088,0.9922691332455956,119.0,7000,36081,Yes
peppers_rgb,50,45.30409896070833,0.9917617491858075,123.0,8000,36081,Yes
peppers_rgb,50,44.86214428856185,0.9910616716268218,157.0,9000,36081,Yes
peppers_rgb,50,44.391284369503396,0.9899202971259208,213.0,10000,36081,Yes
peppers_rgb,50,44.02046366346894,0.9884546032550477,269.0,11000,36081,Yes
peppers_rgb,50,43.603726061746755,0.987959608351292,252.0,12000,36081,Yes
peppers_rgb,50,43.199966571155386,0.9871429915802813,283.0,13000,36081,Yes
peppers_rgb,50,42.69776017196846,0.9857017814816826,394.0,14000,36081,Yes
peppers_rgb,50,42.27950839830208,0.9849241726788279,421.0,15000,36081,Yes
peppers_rgb,60,54.97645035386438,0.9996219964338935,35.0,1000,43509,Yes
peppers_rgb,60,52.20638036124893,0.9991045034784413,5.0,2000,43509,Yes
peppers_rgb,60,50.405858765919966,0.9983385566914834,14.0,3000,43509,Yes
peppers_rgb,60,49.29538397937796,0.9974341275396443,59.0,4000,43509,Yes
peppers_rgb,60,48.39239934842012,0.996219213053207,67.0,5000,43509,Yes
peppers_rgb,60,47.69044110980196,0.9948937760845742,125.0,6000,43509,Yes
peppers_rgb,60,47.15352045815513,0.9934886750420191,202.0,7000,43509,Yes
peppers_rgb,60,46.749246822314625,0.9929214240749292,210.0,8000,43509,Yes
peppers_rgb,60,46.338165368430246,0.9925507427816582,216.0,9000,43509,Yes
peppers_rgb,60,45.949328373939515,0.9919889669900224,222.0,10000,43509,Yes
peppers_rgb,60,45.592683907216596,0.9912879363237523,227.0,11000,43509,Yes
peppers_rgb,60,45.27431144670051,0.9903140348632462,308.0,12000,43509,Yes
peppers_rgb,60,44.980571122249955,0.989458162491875,343.0,13000,43509,Yes
peppers_rgb,60,44.66332554468139,0.9891231741747059,343.0,14000,43509,Yes
peppers_rgb,60,44.33548622150709,0.9885798474567309,365.0,15000,43509,Yes
peppers_rgb,70,57.40651032228079,0.9997818897474915,19.0,1000,53805,Yes
peppers_rgb,70,54.35795858727224,0.9994252301755412,9.0,2000,53805,Yes
peppers_rgb,70,52.71692117621314,0.9989925261598174,12.0,3000,53805,Yes
peppers_rgb,70,51.57700407958604,0.9984631240752376,72.0,4000,53805,Yes
peppers_rgb,70,50.618488926160694,0.9976989783069388,90.0,5000,53805,Yes
peppers_rgb,70,49.93468756832687,0.996951769681593,112.0,6000,53805,Yes
peppers_rgb,70,49.34163993780318,0.9960338804605995,170.0,7000,53805,Yes
peppers_rgb,70,48.89274597389406,0.9951484418546687,156.0,8000,53805,Yes
peppers_rgb,70,48.52202352654612,0.9947712271297301,216.0,9000,53805,Yes
peppers_rgb,70,48.18533526175693,0.994569597469257,221.0,10000,53805,Yes
peppers_rgb,70,47.88596810244855,0.994313550971426,263.0,11000,53805,Yes
peppers_rgb,70,47.60810083830349,0.9939700908302098,254.0,12000,53805,Yes
peppers_rgb,70,47.31105257077591,0.9934570429124528,242.0,13000,53805,Yes
peppers_rgb,70,47.05331417536422,0.9928487673135924,296.0,14000,53805,Yes
peppers_rgb,70,46.7582837810248,0.9919557759559334,392.0,15000,53805,Yes
peppers_rgb,80,60.75525652180144,0.9998948898720764,55.0,1000,70980,Yes
