Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
boat,50,42.76494641362377,0.9879644669044965,238.0,13000,50691,Yes
boat,50,42.47137076232768,0.9876744683588331,248.0,14000,50691,Yes
boat,50,42.06071526406447,0.9866116721476494,293.0,15000,50691,Yes
boat,60,56.23104946282537,0.998528285505766,84.0,1000,59109,Yes
boat,60,52.914475843715216,0.9973893682477698,105.0,2000,59109,Yes
boat,60,50.938042670660764,0.9965040191268664,120.0,3000,59109,Yes
boat,60,49.634074964304645,0.9957591013849891,128.0,4000,59109,Yes
boat,60,48.522513028714734,0.9950827075396904,137.0,5000,59109,Yes
boat,60,47.64906842137597,0.9945563901242427,131.0,6000,59109,Yes
boat,60,46.87067340290808,0.9941146953511645,160.0,7000,59109,Yes
boat,60,46.19816282111992,0.9938094034316349,165.0,8000,59109,Yes
boat,60,45.67143784301799,0.992909627136005,211.0,9000,59109,Yes
boat,60,45.25439514539482,0.991986768477425,251.0,10000,59109,Yes
boat,60,44.913183988092776,0.9912953218631504,240.0,11000,59109,Yes
boat,60,44.62602802061668,0.9907789962368098,246.0,12000,59109,Yes
boat,60,44.35335344408615,0.9903409349292442,253.0,13000,59109,Yes
boat,60,44.0963668697251,0.9900254884744805,275.0,14000,59109,Yes
boat,60,43.84696465370203,0.9898033887741097,287.0,15000,59109,Yes
boat,70,58.2887757330908,0.999024893411551,71.0,1000,70287,Yes
boat,70,55.30311397591497,0.9982963485471867,89.0,2000,70287,Yes
boat,70,53.44104254662064,0.997744794832142,100.0,3000,70287,Yes
boat,70,52.060318084010945,0.9972503899111886,86.0,4000,70287,Yes
boat,70,51.036509974701104,0.9968133278383361,123.0,5000,70287,Yes
boat,70,50.10654917413069,0.9964096354066814,127.0,6000,70287,Yes
boat,70,49.327301074608414,0.9960898192536218,153.0,7000,70287,Yes
boat,70,48.64990034480697,0.9958627186730529,143.0,8000,70287,Yes
boat,70,48.06590097168738,0.9957139046238934,147.0,9000,70287,Yes
boat,70,47.58629933142914,0.9948476844894972,208.0,10000,70287,Yes
boat,70,47.2644723321814,0.9943282638457317,201.0,11000,70287,Yes
boat,70,47.00501724193376,0.9939811529555334,215.0,12000,70287,Yes
boat,70,46.7687195603461,0.993685348969171,212.0,13000,70287,Yes
boat,70,46.543422360360466,0.9934479926404348,237.0,14000,70287,Yes
boat,70,46.31057929536616,0.9932404190932892,246.0,15000,70287,Yes
boat,80,61.164093061154034,0.9994638943298031,90.0,1000,89472,Yes
boat,80,57.91750974741269,0.999014618684412,96.0,2000,89472,Yes
boat,80,56.14798311805969,0.99870120580073,134.0,3000,89472,Yes
boat,80,54.838590046351435,0.9984341734910444,117.0,4000,89472,Yes
boat,80,53.81396909559709,0.998190813186457,123.0,5000,89472,Yes
