Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
boat,50,52.03472144655555,0.9977424982820668,1041.0,9000,215626,Yes
boat,50,51.99731330571833,0.9977002817110623,1193.0,10000,215626,Yes
boat,50,51.96963756359256,0.9976816207968634,1195.0,11000,215626,Yes
boat,50,51.58661236850301,0.9974840069403197,1766.0,12000,215626,Yes
boat,50,51.55938309677104,0.997459896223218,1855.0,13000,215626,Yes
boat,50,51.53838268995655,0.9974341629623776,1892.0,14000,215626,Yes
boat,50,51.509974030097716,0.9974007102613545,2006.0,15000,215626,Yes
boat,60,53.53161682912084,0.9984249291436089,-44.0,1000,201085,Yes
boat,60,53.48345058880294,0.9983874084389197,28.0,2000,201085,Yes
boat,60,53.427390687907476,0.9983502385559264,36.0,3000,201085,Yes
boat,60,52.529468406338154,0.9979603625570349,-14.0,4000,201085,Yes
boat,60,52.48332363052944,0.99791875668822,32.0,5000,201085,Yes
boat,60,51.8297652879731,0.9976229971798667,329.0,6000,201085,Yes
boat,60,51.79808133948875,0.9975929697080779,464.0,7000,201085,Yes
boat,60,51.76261066939277,0.9975528535731427,581.0,8000,201085,Yes
boat,60,51.38878590447679,0.9973702558075654,831.0,9000,201085,Yes
boat,60,51.365695500945996,0.9973487870467439,966.0,10000,201085,Yes
boat,60,51.34071458384102,0.9973238841158885,1049.0,11000,201085,Yes
boat,60,51.314841821194435,0.9972931432217992,1128.0,12000,201085,Yes
boat,60,51.29015088693005,0.9972609757251396,1237.0,13000,201085,Yes
boat,60,50.9080124295648,0.9970418988951528,1779.0,14000,201085,Yes
boat,60,50.8819325473182,0.9970096098608119,1903.0,15000,201085,Yes
boat,70,53.34152645354411,0.9982964561545721,308.0,1000,182649,Yes
boat,70,52.37083178521074,0.9978496513854186,554.0,2000,182649,Yes
boat,70,52.339325309848626,0.997820659146741,541.0,3000,182649,Yes
boat,70,51.628928188032404,0.9974760348062646,295.0,4000,182649,Yes
boat,70,51.596462737162796,0.997440176363515,392.0,5000,182649,Yes
boat,70,51.157535963303616,0.9971766296300189,461.0,6000,182649,Yes
boat,70,51.13272873344425,0.9971469870600707,421.0,7000,182649,Yes
boat,70,51.112108882635034,0.9971240495661909,499.0,8000,182649,Yes
boat,70,51.08788634781326,0.997094670599982,678.0,9000,182649,Yes
boat,70,51.062528920235806,0.997067042029124,647.0,10000,182649,Yes
boat,70,50.64495025515619,0.9968253985562021,904.0,11000,182649,Yes
boat,70,50.6216334429302,0.9967928219248828,974.0,12000,182649,Yes
boat,70,50.600079012828246,0.996759810849646,1110.0,13000,182649,Yes
boat,70,50.57973731372371,0.9967413897117335,1077.0,14000,182649,Yes
boat,70,50.23471958996109,0.9964710101697621,1931.0,15000,182649,Yes
boat,80,53.18713038952965,0.998278796509653,-245.0,1000,152245,Yes
boat,80,51.42616472587794,0.9974218939795061,-70.0,2000,152245,Yes
boat,80,50.90110935200953,0.9970727908532772,503.0,3000,152245,Yes
boat,80,50.880465710517385,0.9970484533325511,475.0,4000,152245,Yes
boat,80,50.857653180755314,0.9970168967591833,547.0,5000,152245,Yes
boat,80,50.34593481940335,0.9966413682260138,1069.0,6000,152245,Yes
boat,80,50.32320476060743,0.9966084714737953,1206.0,7000,152245,Yes
boat,80,49.92656353809843,0.9962982111193195,1247.0,8000,152245,Yes
boat,80,49.910435800064974,0.9962675446347694,1353.0,9000,152245,Yes
boat,80,49.632529573980875,0.996053828081373,1216.0,10000,152245,Yes
boat,80,49.61554315629091,0.9960227613648299,1286.0,11000,152245,Yes
boat,80,49.599459234701435,0.9959924844042513,1408.0,12000,152245,Yes
boat,80,49.58463850581268,0.9959673967355372,1491.0,13000,152245,Yes
boat,80,49.56853001018967,0.9959510659842079,1462.0,14000,152245,Yes
boat,80,49.288241332413946,0.9957006154975054,2029.0,15000,152245,Yes
boat,90,50.560244018924735,0.9969589877000293,721.0,1000,91889,Yes
boat,90,49.98512438514184,0.9964908486413622,1239.0,2000,91889,Yes
boat,90,49.15547145520564,0.9957246695665074,912.0,3000,91889,Yes
boat,90,49.14229790062289,0.9956994805631766,972.0,4000,91889,Yes
boat,90,48.77396559554721,0.9953049171647781,989.0,5000,91889,Yes
boat,90,48.47062585035008,0.9949484024678764,1248.0,6000,91889,Yes
boat,90,48.45867481895196,0.9949200128939437,1197.0,7000,91889,Yes
boat,90,48.338088443435055,0.9948186033613509,1701.0,8000,91889,Yes
boat,90,48.324919345499204,0.9948011225818914,1720.0,9000,91889,Yes
boat,90,48.31668079282053,0.9947849328140222,1725.0,10000,91889,Yes
boat,90,48.30776754317263,0.9947633029490336,1812.0,11000,91889,Yes
boat,90,48.29668606834744,0.9947364811886835,1888.0,12000,91889,Yes
boat,90,48.28413941174765,0.9947108368917134,1938.0,13000,91889,Yes
boat,90,48.27568658088861,0.994700276281943,1914.0,14000,91889,Yes
boat,90,48.26132198063651,0.9946863075128621,1958.0,15000,91889,Yes
lake,50,55.190547549462636,0.998862116304213,-112.0,1000,206391,Yes
lake,50,53.88343890536107,0.9985303030216328,-21.0,2000,206391,Yes
lake,50,53.828709486161145,0.9984911582897038,57.0,3000,206391,Yes
lake,50,52.88947647569578,0.998119256815394,132.0,4000,206391,Yes
lake,50,52.8569892820297,0.9980922577878536,191.0,5000,206391,Yes
lake,50,52.821766026454156,0.998057395332122,224.0,6000,206391,Yes
lake,50,52.18403743195132,0.9977974796360591,883.0,7000,206391,Yes
lake,50,52.15259785726269,0.9977707141368702,899.0,8000,206391,Yes
lake,50,52.12026323430016,0.9977367370492397,970.0,9000,206391,Yes
lake,50,52.08524279708749,0.9976987748513266,1016.0,10000,206391,Yes
lake,50,51.676455277525584,0.997485499423266,1457.0,11000,206391,Yes
lake,50,51.65026035190667,0.9974545468324268,1497.0,12000,206391,Yes
lake,50,51.62696376737625,0.997426338298701,1605.0,13000,206391,Yes
lake,50,51.596352348102215,0.9973868699802672,1704.0,14000,206391,Yes
lake,50,51.56767286938325,0.9973574022827395,1750.0,15000,206391,Yes
lake,60,53.60234180781373,0.9983985268655275,-122.0,1000,191751,Yes
lake,60,53.53161682912084,0.9983464562298311,-5.0,2000,191751,Yes
lake,60,52.63342855545513,0.9979736484151994,-164.0,3000,191751,Yes
lake,60,52.59278566493823,0.9979355342496017,-10.0,4000,191751,Yes
lake,60,52.557750573520046,0.9979040442377081,-67.0,5000,191751,Yes
lake,60,51.92214096035181,0.997628214043834,231.0,6000,191751,Yes
lake,60,51.89080208364969,0.9975971870211328,251.0,7000,191751,Yes
lake,60,51.86309041880235,0.9975669539363724,216.0,8000,191751,Yes
lake,60,51.409108829144074,0.9973104656338171,626.0,9000,191751,Yes
lake,60,51.38209104909003,0.9972794232968618,707.0,10000,191751,Yes
lake,60,51.35813039521385,0.9972494310154999,711.0,11000,191751,Yes
lake,60,51.33478621596716,0.9972227331286523,715.0,12000,191751,Yes
lake,60,50.93017630256294,0.9969752882594358,1575.0,13000,191751,Yes
lake,60,50.90873474887108,0.9969445573668985,1632.0,14000,191751,Yes
lake,60,50.88739853442057,0.996914428871255,1694.0,15000,191751,Yes
lake,70,53.412607515024426,0.9982599187085018,369.0,1000,171632,Yes
lake,70,52.47601819549339,0.9978357117342922,548.0,2000,171632,Yes
lake,70,52.449157126870645,0.9978094622965609,533.0,3000,171632,Yes
lake,70,51.77666446587249,0.997509770896372,225.0,4000,171632,Yes
lake,70,51.74761149097953,0.9974795527488709,223.0,5000,171632,Yes
lake,70,51.22055234010943,0.9971267245775776,273.0,6000,171632,Yes
lake,70,51.19545068243483,0.9970994229543014,276.0,7000,171632,Yes
lake,70,51.17209480421735,0.9970698811432733,282.0,8000,171632,Yes
lake,70,50.73737589152246,0.9968004429229314,785.0,9000,171632,Yes
lake,70,50.71409944021291,0.9967697853560364,766.0,10000,171632,Yes
lake,70,50.689961425117254,0.9967377159662508,824.0,11000,171632,Yes
lake,70,50.668184915695235,0.9967052897896457,827.0,12000,171632,Yes
lake,70,50.3502410511918,0.9965044929878127,1652.0,13000,171632,Yes
lake,70,50.32888987325752,0.9964677054039546,1746.0,14000,171632,Yes
lake,70,50.31114512848548,0.9964400882190777,1858.0,15000,171632,Yes
lake,80,52.33456883491965,0.9977682093421808,-372.0,1000,138768,Yes
